series_name,base_number,company_name,type,timestamp,value
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-05,
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-06,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-07,1.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-08,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-09,5.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-10,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-11,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-12,1.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-13,5.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-14,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-15,1.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-16,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-17,5.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-18,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-19,
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-20,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-21,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-22,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-23,9.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-24,5.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-25,1.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-26,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-27,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-28,1.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-29,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-04-30,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-01,10.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-02,1.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-03,5.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-04,1.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-05,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-06,5.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-07,11.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-08,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-09,1.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-10,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-11,6.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-12,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-13,9.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-14,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-15,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-16,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-17,1.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-18,5.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-19,12.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-20,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-21,8.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-22,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-23,
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-24,
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-25,
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-26,6.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-27,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-28,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-29,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-30,5.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-05-31,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-01,14.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-02,22.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-03,22.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-04,16.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-05,30.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-06,8.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-07,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-08,22.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-09,34.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-10,40.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-11,24.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-12,16.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-13,10.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-14,12.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-15,28.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-16,28.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-17,28.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-18,36.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-19,20.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-20,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-21,12.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-22,22.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-23,18.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-24,26.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-25,32.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-26,22.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-27,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-28,8.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-29,
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-06-30,8.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-01,6.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-02,8.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-03,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-04,
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-05,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-06,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-07,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-08,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-09,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-10,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-11,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-12,6.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-13,2.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-14,10.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-15,9.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-16,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-17,6.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-18,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-19,6.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-20,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-21,11.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-22,6.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-23,15.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-24,8.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-25,4.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-26,6.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-27,6.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-28,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-29,3.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-30,7.0
T139,B02681,DIRECT CAR & LIMO SERVICE INC.,trips,2015-07-31,7.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-01,18.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-02,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-03,10.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-04,
T140,B02710,PARADA CAR SERVICE,trips,2015-04-05,
T140,B02710,PARADA CAR SERVICE,trips,2015-04-06,13.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-07,5.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-08,13.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-09,14.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-10,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-11,
T140,B02710,PARADA CAR SERVICE,trips,2015-04-12,
T140,B02710,PARADA CAR SERVICE,trips,2015-04-13,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-14,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-15,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-16,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-17,11.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-18,
T140,B02710,PARADA CAR SERVICE,trips,2015-04-19,
T140,B02710,PARADA CAR SERVICE,trips,2015-04-20,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-21,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-22,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-23,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-24,11.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-25,
T140,B02710,PARADA CAR SERVICE,trips,2015-04-26,
T140,B02710,PARADA CAR SERVICE,trips,2015-04-27,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-28,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-29,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-04-30,12.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-01,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-02,
T140,B02710,PARADA CAR SERVICE,trips,2015-05-03,
T140,B02710,PARADA CAR SERVICE,trips,2015-05-04,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-05,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-06,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-07,5.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-08,5.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-09,
T140,B02710,PARADA CAR SERVICE,trips,2015-05-10,
T140,B02710,PARADA CAR SERVICE,trips,2015-05-11,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-12,7.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-13,7.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-14,5.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-15,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-16,
T140,B02710,PARADA CAR SERVICE,trips,2015-05-17,
T140,B02710,PARADA CAR SERVICE,trips,2015-05-18,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-19,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-20,5.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-21,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-22,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-23,
T140,B02710,PARADA CAR SERVICE,trips,2015-05-24,
T140,B02710,PARADA CAR SERVICE,trips,2015-05-25,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-26,7.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-27,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-28,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-29,6.0
T140,B02710,PARADA CAR SERVICE,trips,2015-05-30,
T140,B02710,PARADA CAR SERVICE,trips,2015-05-31,
T140,B02710,PARADA CAR SERVICE,trips,2015-06-01,5.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-02,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-03,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-04,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-05,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-06,
T140,B02710,PARADA CAR SERVICE,trips,2015-06-07,
T140,B02710,PARADA CAR SERVICE,trips,2015-06-08,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-09,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-10,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-11,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-12,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-13,
T140,B02710,PARADA CAR SERVICE,trips,2015-06-14,
T140,B02710,PARADA CAR SERVICE,trips,2015-06-15,4.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-16,2.0
T140,B02710,PARADA CAR SERVICE,trips,2015-06-17,4.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-01,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-02,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-03,4.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-04,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-05,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-06,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-07,4.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-08,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-09,5.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-10,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-11,1.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-12,4.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-13,1.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-14,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-15,9.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-16,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-17,7.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-18,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-19,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-20,4.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-21,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-22,8.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-23,10.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-24,4.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-25,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-26,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-27,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-28,1.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-29,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-04-30,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-01,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-02,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-03,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-04,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-05,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-06,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-07,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-08,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-09,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-10,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-11,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-12,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-13,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-14,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-15,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-16,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-17,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-18,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-19,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-20,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-21,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-22,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-23,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-24,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-25,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-26,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-27,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-28,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-29,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-30,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-05-31,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-01,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-02,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-03,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-04,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-05,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-06,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-07,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-08,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-09,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-10,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-11,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-12,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-13,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-14,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-15,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-16,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-17,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-18,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-19,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-20,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-21,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-22,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-23,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-24,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-25,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-26,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-27,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-28,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-29,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-06-30,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-01,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-02,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-03,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-04,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-05,
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-06,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-07,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-08,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-09,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-10,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-11,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-12,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-13,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-14,1.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-15,7.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-16,8.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-17,10.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-18,5.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-19,4.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-20,4.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-21,6.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-22,8.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-23,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-24,6.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-25,6.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-26,6.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-27,2.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-28,3.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-29,5.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-30,5.0
T141,B02727,OSCAR LIMOUSINE INC,trips,2015-07-31,6.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-02,246.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-03,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-04,243.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-05,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-06,228.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-07,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-08,207.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-09,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-10,243.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-11,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-12,183.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-13,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-14,243.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-15,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-16,243.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-17,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-18,243.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-19,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-20,243.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-21,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-22,231.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-23,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-24,225.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-25,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-26,228.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-27,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-28,192.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-29,177.0
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-04-30,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-01,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-02,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-03,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-04,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-05,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-06,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-07,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-08,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-09,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-10,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-11,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-12,
T142,b00906,OLYMPIA OPERATING CAR SERVICE OF NY CORP.,trips,2015-05-13,
